Flowchart,Node,Node_content,Pattern,Answer,User_response,isOnTopic,isAnswered,isUncertain,actualAnswer
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and minimalistic,Yes,"""Absolutely, I'm experiencing some of those issues.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and minimalistic,Yes,"""Yes, that's correct. I'm dealing with a few of those things.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and minimalistic,Yes,"""Yes, I'm afraid I'm having some of those problems.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and minimalistic,Yes,"""Yes, I can confirm that I'm dealing with one or more of those symptoms.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and descriptive,Yes,"""Yes, I've been having trouble sleeping through the night lately. It's been really disrupting my daily routine and making it hard for me to focus at work.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and descriptive,Yes,"""Absolutely, I've been finding it really difficult to concentrate and make decisions lately. My mind just feels foggy and I'm having a hard time staying on top of things.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and descriptive,Yes,"""Yes, I've noticed a significant decrease in my interest and desire for sexual activity. It's been concerning and I'm not sure what's causing it.""",Yes,Yes,Yes,Yes
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and descriptive,Yes,"""Unfortunately, yes. I've been experiencing recurring headaches for the past few weeks. They're quite painful and are interfering with my ability to get through the day.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and descriptive,Yes,"""Yes, I've been frequently feeling sad and down lately. It's been really affecting my mood and overall outlook on things. I'm not sure what's causing it, but it's been quite troubling.""",Yes,Yes,Yes,Yes
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,vague or partially conclusive,Yes,"""Well, I've been having some trouble sleeping lately, and I've noticed I'm having a hard time focusing on things. I'm not sure about the other symptoms, but those two have been an issue for me.""",Yes,Yes,Yes,Yes
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,vague or partially conclusive,Yes,"""Hmm, now that you mention it, I have been feeling a bit down and disinterested in certain things, like sex. And I get headaches more often than I used to. I can't say for sure, but it sounds like some of those symptoms might apply to me.""",Yes,Yes,Yes,Yes
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,vague or partially conclusive,Yes,"""You know, now that I think about it, yeah, I guess I have been experiencing a few of those things. The sleep thing for sure, and I've been feeling kind of blue, to be honest. I'm not sure about all the other symptoms, but a couple of them do sound familiar.""",Yes,Yes,Yes,Yes
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,vague or partially conclusive,Yes,"""Gosh, when you put it that way, I suppose I have been dealing with a few of those issues. The concentration and decision-making have been a real challenge, and I've had some persistent headaches too. I can't say for certain about all of them, but a few of those symptoms do apply to me.""",Yes,Yes,Yes,Yes
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,vague or partially conclusive,Yes,"""Hmm, let me think about that for a moment. Yeah, I'd say a couple of those symptoms have been present for me lately. The sleep troubles and lack of interest in certain activities, for example. I'm not sure if all of them are relevant, but a few of them do sound familiar.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and minimalistic,No,"""No, I don't have any of those symptoms.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and minimalistic,No,"""None of those apply to me.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and minimalistic,No,"""Nope, I'm not experiencing any of those issues.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and minimalistic,No,"""I can confidently say that I don't have any of the symptoms you mentioned.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and minimalistic,No,"""No, I'm not dealing with any of those problems right now.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and descriptive,No,"""No, I don't have any of those symptoms. I've been sleeping well, staying focused, and maintaining my usual interest and energy levels. I haven't been experiencing any persistent headaches or feelings of sadness either.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and descriptive,No,"""No, I'm doing alright. I haven't had any trouble sleeping, and my concentration and decision-making abilities are just fine. My sex drive is normal, and I haven't been dealing with any recurring headaches or feelings of depression.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and descriptive,No,"""Nope, none of those apply to me. I'm feeling pretty good overall â no issues with sleep, focus, libido, headaches, or mood. I haven't noticed any changes in those areas that would be cause for concern.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and descriptive,No,"""No, I don't have any of the symptoms you mentioned. I'm able to sleep soundly through the night, I can concentrate and make decisions without difficulty, and my sex drive is normal. I also haven't been dealing with frequent headaches or feelings of sadness.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and descriptive,No,"""No, I'm not experiencing any of those issues. I'm able to sleep well, stay focused, and maintain my usual interest in intimacy. I also haven't been dealing with recurring headaches or a persistently low mood. Overall, I'd say I'm in good health and spirits.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,vague or partially conclusive,No,"""No, I don't think I'm experiencing any of those symptoms at the moment. I've been feeling pretty good lately.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,vague or partially conclusive,No,"""Hmm, I'm not sure if I'd say I have any of those issues. Nothing too concerning has been going on with me recently.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,vague or partially conclusive,No,"""No, I don't believe I'm dealing with any of those problems right now. Everything seems to be pretty normal for me.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,vague or partially conclusive,No,"""Not that I'm aware of, no. I can't really say I've been struggling with any of those particular symptoms.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,vague or partially conclusive,No,"""I don't know, maybe one or two of those things have come up occasionally, but nothing that's been an ongoing issue for me. I feel alright overall.""",Yes,Yes,Yes,No
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,inconclusive,not answered,"""You know, I've been feeling a little off lately, but I'm not sure if it's any of those specific symptoms. It's hard for me to say for sure without giving it more thought.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,inconclusive,not answered,"""Hmm, let me think about that... I've been having some issues sleeping, but I'm not sure if it's to the point of difficulty. And I've been feeling a bit down, but I couldn't say if it's frequent sadness. It's kind of a mixed bag, to be honest.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,inconclusive,not answered,"""Some of those sound familiar, but I'd have to really think about it to say for certain. I've been dealing with a few things, but I'm not sure they line up perfectly with what you're asking about.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,inconclusive,not answered,"""A few of those symptoms might apply, but I'd have to do a bit of self-assessment to know for sure. It's been a bit of a struggle lately, but I can't give you a definitive answer right now.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,inconclusive,not answered,"""Well, now that you mention it, I have been experiencing some of those issues, but I'm not positive if they meet the criteria you're looking for. It's kind of a gray area for me at the moment.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,irrelevant,off-topic,"""I'm sorry, I don't have a pet hedgehog to recommend. Have you considered getting a nice houseplant instead? They can be very soothing.""",No,No,No,
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,irrelevant,off-topic,"""Hmm, that's an interesting question. Have you ever tried making your own jam? I find the process to be quite therapeutic, even if the end result is a bit lumpy.""",No,No,No,
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,irrelevant,off-topic,"""Symptoms, you say? Well, I've been meaning to take up knitting. They say it can be very calming. Do you have any tips on choosing the right yarn?""",No,No,No,
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,irrelevant,off-topic,"""Goodness, that's quite a list of potential issues. Speaking of lists, have you organized your sock drawer lately? It can do wonders for the mind, I find.""",No,No,No,
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,irrelevant,off-topic,"""Ah, those types of concerns. Well, have you ever considered taking up birdwatching? It's a wonderful way to connect with nature and forget your troubles, if only for a little while.""",No,No,No,
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and minimalistic,Yes,"""Yes, I am.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and minimalistic,Yes,"""That's correct, I am overweight.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and minimalistic,Yes,"""Yes, according to the BMI, I am overweight.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and minimalistic,Yes,"""Yes, the BMI indicates that I am overweight.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and minimalistic,Yes,"""Yes, I would say I am overweight based on the BMI.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and descriptive,Yes,"""Yes, my BMI is definitely in the overweight range. The last time I checked, it was around 28, which puts me a few points over the healthy limit.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and descriptive,Yes,"""Absolutely, I know I'm overweight. My doctor has told me my BMI is too high, and I've noticed my clothes fitting more snugly lately.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and descriptive,Yes,"""Unfortunately, yes, I am overweight based on my BMI. I've gained a few extra pounds over the past year or so, and the BMI calculator shows I'm in the overweight category.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and descriptive,Yes,"""Yes, the body mass index indicates that I'm overweight. I carry most of my extra weight around my midsection, which the BMI seems to pick up on.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and descriptive,Yes,"""You know, the BMI does classify me as overweight. I've been meaning to work on losing a few pounds to get back into a healthier range.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,vague or partially conclusive,Yes,"""I think so, yeah. The BMI calculator seemed to indicate I'm on the higher end of the spectrum.""",Yes,Yes,Yes,Yes
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,vague or partially conclusive,Yes,"""Well, the numbers would suggest I'm probably a bit overweight, but I'm not entirely sure how accurate that BMI measurement is for me.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,vague or partially conclusive,Yes,"""I mean, the BMI chart says I'm in the overweight range, but I'm not totally convinced that's the best way to gauge my health, you know?""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,vague or partially conclusive,Yes,"""Based on the BMI, it seems I may be carrying a few extra pounds, but I'm not positive that's the whole story when it comes to my body composition.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,vague or partially conclusive,Yes,"""The BMI results did flag me as overweight, but I'm not 100% certain that's an accurate reflection of my overall fitness level. There could be some nuance there.""",Yes,Yes,Yes,Yes
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and minimalistic,No,"""No, I'm not overweight.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and minimalistic,No,"""No, my BMI is within the healthy range.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and minimalistic,No,"""Nope, I'm good.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and minimalistic,No,"""No, I'm at a normal weight.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and minimalistic,No,"""No, I don't have any weight issues.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and descriptive,No,"""No, I'm not overweight according to the BMI. My doctor has told me that my weight is within a healthy range for my height and build.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and descriptive,No,"""No, I don't think I'm overweight. I've checked the BMI charts, and my number falls into the normal, healthy category for someone of my age and gender.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and descriptive,No,"""Nope, the BMI doesn't indicate that I'm overweight. My weight has been stable, and I feel fit and healthy in my day-to-day life.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and descriptive,No,"""No way, the BMI doesn't apply to me. I'm quite muscular from my regular exercise routine, so my weight is higher than the BMI suggests is 'normal.'""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and descriptive,No,"""No, I'm definitely not overweight based on the BMI. My body type is naturally a bit heavier, but my doctor has assured me that I'm perfectly healthy at this weight.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,vague or partially conclusive,No,"""I'm not sure if I'm overweight based on that scale. I think I'm probably within a healthy range, but I'm not totally certain.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,vague or partially conclusive,No,"""The BMI isn't always the best way to determine if someone is overweight. I don't believe I fall into that category, but I can't say for sure.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,vague or partially conclusive,No,"""From what I understand, the BMI doesn't tell the whole story. I don't think I'd be considered overweight, but I can't say that with 100% confidence.""",Yes,Yes,Yes,No
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,vague or partially conclusive,No,"""Hmm, I'm not sure the BMI is the most reliable way to assess my weight. I don't believe I'm overweight, but I can't say that definitively.""",Yes,Yes,Yes,No
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,vague or partially conclusive,No,"""The BMI has its limitations, so I wouldn't necessarily say I'm overweight based on that alone. I think I'm probably in a healthy weight range, but I can't say for certain.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,inconclusive,not answered,"""You know, I'm not really sure. I haven't checked my BMI recently, so I can't say for certain if I'm overweight or not. I'd have to get my measurements taken to know for sure.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,inconclusive,not answered,"""Hmm, that's a good question. To be honest, I'm not entirely sure where I fall on the BMI scale. I know my weight, but without knowing my exact height, it's hard for me to say if I'd be considered overweight or not.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,inconclusive,not answered,"""I'm honestly not too sure about that. I know BMI can be a helpful tool, but it doesn't always give the full picture. I'd have to check with my doctor to get a better sense of whether my weight is in a healthy range or not.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,inconclusive,not answered,"""That's a tricky one. I've heard the BMI can be a bit of a blunt instrument, you know? I'm not sure if it would accurately reflect my overall health and body composition. I'd need to look into it more to say for certain.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,inconclusive,not answered,"""Gosh, I'm not entirely sure. My weight has fluctuated a bit over the years, so it's hard for me to know if I'd be considered overweight based on the BMI. I'd have to get measured to know for sure, but I'm not 100% confident either way.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,irrelevant,off-topic,"""I'm sorry, I don't have a body mass index. I'm a talking penguin. How can I help you today?""",No,No,No,
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,irrelevant,off-topic,"""Hmm, that's an interesting question. Have you ever tried making homemade pasta? I find it to be a very relaxing activity.""",No,No,No,
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,irrelevant,off-topic,"""Body mass index? I'm more interested in the weather forecast. Do you think it will rain later? I forgot my umbrella at home.""",No,No,No,
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,irrelevant,off-topic,"""Overweight? I'm not sure, but I do know a great recipe for apple pie if you're interested. It's my grandmother's secret recipe.""",No,No,Yes,No
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,irrelevant,off-topic,"""The body mass index, you say? That reminds me, I've been meaning to reorganize my sock drawer. Do you have any tips for keeping socks paired up?""",No,No,No,
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and minimalistic,Yes,"""Absolutely, I exercise every day.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and minimalistic,Yes,"""Yes, I make it a point to work out regularly.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and minimalistic,Yes,"""Definitely, exercise is a big part of my routine.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and minimalistic,Yes,"""Yes, I have a consistent exercise regimen.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and minimalistic,Yes,"""Oh yes, I'm a regular at the gym.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and descriptive,Yes,"""Absolutely, I make it a point to exercise several times a week. I try to get in at least 30 minutes of cardio like jogging or swimming, plus some strength training a few days a week. It's become an important part of my routine.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and descriptive,Yes,"""Yes, I do exercise regularly. I go to the gym 4-5 times a week and follow a pretty consistent workout plan. I mix it up between weight lifting, cycling classes, and the occasional yoga session.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and descriptive,Yes,"""You bet I do! I try to stay active most days, whether that's going for a brisk walk during my lunch break, taking a dance class in the evenings, or playing a pickup game of basketball with friends on the weekends. Staying physically fit is a priority for me.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and descriptive,Yes,"""Definitely, I make sure to exercise on a regular basis. I aim for at least 150 minutes of moderate activity per week, like hiking, cycling, or swimming laps. It helps me manage my energy levels and overall health.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and descriptive,Yes,"""Oh yes, I'm a big believer in regular exercise. I typically work out 3-4 times a week, doing a combination of strength training, high-intensity interval training, and low-impact activities like yoga or Pilates. It's an important part of my lifestyle.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,vague or partially conclusive,Yes,"""I try to get in a workout a few times a week, if I can.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,vague or partially conclusive,Yes,"""I'd say I'm pretty active and exercise on a regular basis, yeah.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,vague or partially conclusive,Yes,"""Definitely, I make an effort to exercise regularly, though my schedule can be a bit inconsistent at times.""",Yes,Yes,Yes,Yes
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,vague or partially conclusive,Yes,"""I do my best to exercise on a regular basis, though I don't know if I'd say it's 100% consistent.""",Yes,Yes,Yes,No
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,vague or partially conclusive,Yes,"""I'd consider myself someone who exercises regularly, though the exact frequency can vary from week to week.""",Yes,Yes,Yes,Yes
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and minimalistic,No,"""No, I don't.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and minimalistic,No,"""Nope, not me.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and minimalistic,No,"""No way, I don't exercise regularly.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and minimalistic,No,"""Absolutely not, I don't exercise regularly.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and minimalistic,No,"""No, I'm not one of those people.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and descriptive,No,"""No, I don't really exercise at all. I'm more of a couch potato and prefer to spend my free time relaxing rather than working out.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and descriptive,No,"""Nope, exercise just isn't a priority for me right now. With my busy work schedule and family commitments, I don't have the time or energy to fit it in on a regular basis.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and descriptive,No,"""No way, I definitely don't exercise regularly. The last time I went to the gym was probably a few months ago, and even then it was just a one-time thing.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and descriptive,No,"""Exercise? Haha, no, that's not really my thing. I know I should probably do it more, but I just can't seem to make it a habit. Maybe someday, but not right now.""",Yes,Yes,Yes,No
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and descriptive,No,"""Nah, I don't exercise regularly at all. I used to be more active, but these days I'm pretty sedentary. My lifestyle is pretty low-key, and working out just doesn't fit into my daily routine.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,vague or partially conclusive,No,"""Uh, not really. I try to get in some activity here and there, but I wouldn't say I exercise regularly, you know?""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,vague or partially conclusive,No,"""Well, I don't have a set routine or anything. I'll do some light stuff occasionally, but I can't say I exercise on a regular basis.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,vague or partially conclusive,No,"""I mean, I guess you could say I'm active sometimes, but I definitely don't have a consistent exercise regimen or anything like that.""",Yes,Yes,Yes,No
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,vague or partially conclusive,No,"""Hmm, I don't know if I'd call it regular. I'll go through spurts where I'm more active, but it's not something I do consistently, if that makes sense.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,vague or partially conclusive,No,"""Hah, no, I can't really say I exercise regularly. I try to get some movement in now and then, but it's not part of my regular schedule or anything.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,inconclusive,not answered,"""Well, I try to get in some exercise when I can, but with my busy schedule, it's not always as consistent as I'd like it to be.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,inconclusive,not answered,"""I do some physical activity, but I'm not sure if I'd consider it 'regular' exercise. It kind of depends on the week and what else is going on.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,inconclusive,not answered,"""I used to exercise more regularly, but lately it's been a bit hit or miss. I go through phases where I'm better about it than others.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,inconclusive,not answered,"""That's a good question. I probably should exercise more often, but to be honest, I'm not always the best at sticking to a routine. It varies from time to time.""",Yes,No,Yes,No
