Flowchart,Node,Node_content,Pattern,Answer,User_response
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and descriptive,Yes,"""Yes, I am. The last time I checked, my BMI was definitely above the healthy range. I've got a bit of a belly, and I carry most of my weight there, which I know isn't ideal."""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and descriptive,Yes,"""Yes, I believe so. I haven't checked my BMI recently, but based on my height and weight, I'm pretty sure I fall into the overweight category. I've been feeling a bit sluggish lately, which is probably a sign."""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and descriptive,Yes,"""Yes, sadly. My BMI indicates I'm overweight. I've struggled with my weight for a while now. I'm trying to be more active, but it's hard to fit it in with my work schedule."""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and descriptive,Yes,"""Yes, that's correct. According to the BMI, I am overweight. I'm aware of it, and it's something I'm actively trying to address. I'm working with a nutritionist to develop a plan."""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,vague or partially conclusive,Yes,"""Well, the last time I checked, the numbers weren't exactly *ideal*. I think I might be, yeah."""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,vague or partially conclusive,Yes,"""I'm probably a little on the heavier side, if I'm being honest. I haven't been eating the best lately."""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,vague or partially conclusive,Yes,"""I'm not sure, but I've been meaning to lose a few pounds. I suspect I might be."""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,vague or partially conclusive,Yes,"""It's possible. My doctor mentioned something about it at my last checkup, but I don't remember the exact details."""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,vague or partially conclusive,Yes,"""I think I'm *close* to being in that category. I've gained a bit of weight recently, so maybe."""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and minimalistic,No,Nope.
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and minimalistic,No,Not at all.
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and minimalistic,No,Negative.
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and minimalistic,No,I'm good.
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and minimalistic,No,"No, I'm not."
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and descriptive,No,"""No, I'm not. My BMI is actually right in the healthy range. I try to eat pretty well and exercise regularly, so I'm usually pretty good about staying in shape."""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and descriptive,No,"""Nope, not overweight. I'm actually a little underweight, if anything. I've been trying to gain a few pounds, but it's been a struggle."""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and descriptive,No,"""No, I'm not considered overweight. My doctor keeps an eye on it, and we've been working to maintain a healthy weight through diet and exercise. I'm doing okay."""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and descriptive,No,"""No, I'm not. The BMI might say I'm close, but I'm mostly muscle. I lift weights, so my body composition is a bit different than the average person. I feel healthy and strong."""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and descriptive,No,"""No, I'm not overweight. I've been losing weight recently, actually! I'm down about ten pounds in the last couple of months, and my BMI is now within a normal range."""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,vague or partially conclusive,No,"""I don't think so. I try to stay pretty active, and I feel okay."""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,vague or partially conclusive,No,"""I'm probably close, but I haven't checked my BMI in a while. I'm more concerned about my diet, if anything."""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,vague or partially conclusive,No,"""I'm not sure. I've always been a pretty average size, I guess."""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,vague or partially conclusive,No,"""Well, I'm not *massively* overweight, if that's what you mean. I'm probably within a range."""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,vague or partially conclusive,No,"""I don't believe I am. I'm more worried about being underweight, to be honest."""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,inconclusive,not answered,"""I'm not really sure. I haven't had my BMI checked recently, and I don't know what the guidelines are."""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,inconclusive,not answered,"""I honestly couldn't tell you. I haven't been weighed in a while, and I'm not familiar with how BMI works."""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,inconclusive,not answered,"""That's a good question... I'm not sure. I'm not really tracking my weight or anything like that."""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,inconclusive,not answered,"""I'm not sure, I've never really thought about it. I haven't had that calculated."""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,inconclusive,not answered,"""I'm not sure. I'd have to know my height and weight to even begin to figure that out, and I haven't done that recently."""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,irrelevant,off-topic,"""Oh, the weather's been crazy lately, hasn't it? All this rain is making the plants go wild!"""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,irrelevant,off-topic,"""I'm just hoping the wait isn't too long. I promised to pick up my cat from the vet by 3."""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,irrelevant,off-topic,"""I'm really craving a good cup of coffee right now. Do you know if there's a cafe nearby?"""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,irrelevant,off-topic,"""My back's been acting up a bit, but I think it's just from sleeping funny last night."""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,irrelevant,off-topic,"""I saw the strangest thing on the way here – a squirrel carrying a tiny umbrella! You wouldn't believe it."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and minimalistic,Yes,Yep.
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and minimalistic,Yes,"Yes, I do."
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and minimalistic,Yes,Absolutely.
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and minimalistic,Yes,For sure.
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and minimalistic,Yes,I exercise.
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and descriptive,Yes,"""Yes, I do! I try to hit the gym at least four times a week. Usually, I do a mix of cardio and weights, and sometimes I'll go for a run outside on the weekends too."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and descriptive,Yes,"""Absolutely! I'm pretty active. I swim laps three times a week, and I also walk the dog for about an hour every day. It's part of my routine."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and descriptive,Yes,"""Yes, I exercise quite a bit. I'm a runner, so I try to run at least five miles, three times a week. Plus, I do yoga once a week to stay flexible."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and descriptive,Yes,"""Definitely. I make a point of it. I've been doing a Pilates class twice a week for the last couple of months, and I also try to get in a brisk walk most days, even if it's just during my lunch break."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and descriptive,Yes,"""Yes, I do. I'm really into it, actually! I go to a spin class every Tuesday and Thursday, and on the other days, I usually go for a long bike ride or hike. It's a great way to de-stress."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,vague or partially conclusive,Yes,"""Yeah, I try to get some activity in most weeks, you know?"""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,vague or partially conclusive,Yes,"""I'd say so, yeah. I'm usually pretty good about it... most of the time."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,vague or partially conclusive,Yes,"""For the most part, yes. I do *something* most days."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,vague or partially conclusive,Yes,"""I'm fairly active. I'm usually moving around, at least."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,vague or partially conclusive,Yes,"""Yeah, I'm pretty consistent with it, give or take a week here and there."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and minimalistic,No,Nope.
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and minimalistic,No,Not really.
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and minimalistic,No,"No, I don't."
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and minimalistic,No,Nah.
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and minimalistic,No,Not a chance.
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and descriptive,No,"""No, not really. I try to walk the dog most days, but it's more of a leisurely stroll than actual exercise. I've been meaning to join a gym, though!"""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and descriptive,No,"""Nope. Between work and the kids, I barely have time to breathe, let alone exercise. I used to go to spin class, but that was ages ago. Maybe someday!"""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and descriptive,No,"""Honestly, no. My schedule is all over the place. I get some activity now and then, like chasing after the grandkids, but nothing consistent enough to call it regular exercise."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and descriptive,No,"""Not at all. I'm pretty sedentary, unfortunately. I sit at a desk all day and then usually relax on the couch in the evenings. I know I should do more, but I just don't!"""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and descriptive,No,"""No, I don't. I've got some health issues that make it difficult. I can't do anything too strenuous, so I stick to light stretching when I can, but it's not a regular routine."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,vague or partially conclusive,No,"""Not really, I try to fit it in when I can, but it's tough."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,vague or partially conclusive,No,"""I wouldn't say *regularly*. More like, here and there."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,vague or partially conclusive,No,"""Oh, gosh, no. I'm more of a 'walk to the fridge' kind of person these days."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,vague or partially conclusive,No,"""Well, it's been a while. I *should* be, but... you know how it goes."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,vague or partially conclusive,No,"""Not as much as I'd like, that's for sure."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,inconclusive,not answered,"""Well, it depends on what you consider 'regular,' I guess. I try to get moving when I can."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,inconclusive,not answered,"""I've been meaning to get back into it. It's been a bit hit or miss lately."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,inconclusive,not answered,"""I do *some* things... it's not a set schedule or anything, though."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,inconclusive,not answered,"""I wouldn't say I'm a gym rat, but I'm not completely sedentary either."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,inconclusive,not answered,"""I try to stay active, but it really fluctuates. Some weeks are better than others."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,irrelevant,off-topic,"""Oh, you know, the weather's been so unpredictable lately! I swear, I can't keep track of what to wear."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,irrelevant,off-topic,"""I'm just hoping they have some decent magazines in the waiting room. I'm all caught up on my shows."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,irrelevant,off-topic,"""This waiting room feels a bit drafty, doesn't it? I should have brought a sweater."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,irrelevant,off-topic,"""I've been meaning to try that new coffee shop down the street. Have you heard anything about it?"""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,irrelevant,off-topic,"""My car's making a funny noise. I really need to get it checked out soon."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,conclusive and minimalistic,Yes,"Yes, I am."
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,conclusive and minimalistic,Yes,Yep.
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,conclusive and minimalistic,Yes,Affirmative.
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,conclusive and minimalistic,Yes,Indeed.
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,conclusive and minimalistic,Yes,I am.
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,conclusive and descriptive,Yes,"""Yes, I am. I take a daily allergy pill, it's called Claritin, and I also take a blood pressure medication, Lisinopril, every morning."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,conclusive and descriptive,Yes,"""Yes, I am. I've been prescribed an antibiotic, Amoxicillin, for a sinus infection. I'm taking it three times a day, and I'm on day four of the treatment."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,conclusive and descriptive,Yes,"""Yes, I am. I'm on a few things, actually. I take a multivitamin, a calcium supplement, and I also use an inhaler, Albuterol, for my asthma when needed."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,conclusive and descriptive,Yes,"""Yes, I am. I'm currently taking a pain reliever, Ibuprofen, for a headache I've had since this morning. I took the last dose about two hours ago."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,conclusive and descriptive,Yes,"""Yes, I am. I have a prescription for my thyroid, Synthroid, which I take first thing every morning. I also have a rescue inhaler, but I haven't needed to use it recently."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,vague or partially conclusive,Yes,"""Yeah, I *think* so. I'm on something for my blood pressure, but I can't quite remember the name right now."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,vague or partially conclusive,Yes,"""Well, I *believe* I'm taking a couple of things. One for allergies, maybe? And possibly something else. I'd have to check."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,vague or partially conclusive,Yes,"""Yes, I've been prescribed something. I'm pretty sure it's for my cholesterol, but I'm not 100% certain."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,vague or partially conclusive,Yes,"""I am, yes. A little something for my anxiety. I've been trying to stay on top of it, but I'm not always the best at remembering."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,vague or partially conclusive,Yes,"""Yes, I am. I'm on *some* kind of medication for my stomach. It's been a while since I started it, so the name escapes me."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,conclusive and minimalistic,No,Nope.
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,conclusive and minimalistic,No,Not at all.
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,conclusive and minimalistic,No,"No, nothing."
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,conclusive and minimalistic,No,I'm good on that front.
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,conclusive and minimalistic,No,Negative.
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,conclusive and descriptive,No,"""No, I'm not on anything right now. I used to take something for allergies, but I stopped a few months ago when the season changed."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,conclusive and descriptive,No,"""Nope, nothing. I try to avoid medications unless I really need them. I just take vitamins, but those aren't prescription drugs, right?"""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,conclusive and descriptive,No,"""No, not at the moment. I did take a course of antibiotics last week for a sinus infection, but I finished the prescription."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,conclusive and descriptive,No,"""No, I'm not. I'm a bit of a health nut, actually. I only take supplements, like a multivitamin and some fish oil, but no actual medications."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,conclusive and descriptive,No,"""No, nothing prescribed. I might take an over-the-counter pain reliever occasionally for headaches, but I haven't taken anything recently."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,vague or partially conclusive,No,"""Not that I can think of... I don't *believe* so."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,vague or partially conclusive,No,"""Nothing regular, no."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,vague or partially conclusive,No,"""I don't have anything on me right now."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,vague or partially conclusive,No,"""I'm not currently taking anything."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,vague or partially conclusive,No,"""Not at the moment, no."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,inconclusive,not answered,"""I'm not sure, to be honest. I *might* be, but I can't remember everything right now."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,inconclusive,not answered,"""Hmm, let me think... I *could* be on something, but it's been a while since I checked."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,inconclusive,not answered,"""I'm not really sure if it counts. I take things sometimes, but it's not a regular thing."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,inconclusive,not answered,"""I *think* so. I'm supposed to be, but I'm not always the best at keeping up with it."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,inconclusive,not answered,"""I don't know off the top of my head. I'll have to check with my family or look at my records."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,irrelevant,off-topic,"""The weather's been so unpredictable lately, hasn't it? One minute sunshine, the next, pouring rain!"""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,irrelevant,off-topic,"""Oh, I just love that new coffee shop down the street. Their lattes are amazing!"""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,irrelevant,off-topic,"""I'm really looking forward to the weekend. I'm hoping to finally finish that book I've been reading."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,irrelevant,off-topic,"""Did you see that game last night? What a finish! Talk about a nail-biter!"""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,irrelevant,off-topic,"""I've been meaning to get my car washed. It's just been so busy lately, I haven't had a chance."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,conclusive and minimalistic,Yes,Yep.
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,conclusive and minimalistic,Yes,Absolutely.
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,conclusive and minimalistic,Yes,"Yes, I have."
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,conclusive and minimalistic,Yes,That's right.
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,conclusive and minimalistic,Yes,Affirmative.
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,conclusive and descriptive,Yes,"""Yes, actually. I've dropped about 15 pounds in the last couple of months, and I haven't changed my diet or exercise routine at all. It's a little concerning, to be honest – I haven't been trying to lose weight, so I'm not sure what's going on."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,conclusive and descriptive,Yes,"""Yes, I have. I've lost a good 12 pounds since the beginning of the year, and I haven't been actively trying to diet or exercise more. I've been feeling pretty tired lately, too, so I'm a little worried about it."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,conclusive and descriptive,Yes,"""Yes, I think so. I haven't weighed myself recently, but my clothes feel a lot looser. I'd guess I've lost at least 10 pounds in the last eight weeks, and I haven't made any changes to my lifestyle. It's been a bit of a mystery, really."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,conclusive and descriptive,Yes,"""Yes, definitely. I've lost a significant amount of weight. I'd estimate it's about 10-12 pounds in the last couple of months, and I haven't been trying to diet or exercise more. I've been under a lot of stress lately, so I'm wondering if that has something to do with it."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,conclusive and descriptive,Yes,"""Yes, unfortunately. I've lost more than 10 pounds in the last two months, and I wasn't even trying. I've been feeling really weak and haven't had much of an appetite, so I'm a little freaked out, to be honest."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,vague or partially conclusive,Yes,"""Well, I *think* so. I haven't been on a scale lately, but my clothes definitely feel looser, and it's been a few months now."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,vague or partially conclusive,Yes,"""Possibly. I've noticed a change, yeah. I haven't been keeping track, but I'm pretty sure I've dropped some weight recently, maybe around that much."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,vague or partially conclusive,Yes,"""It's hard to say for sure, but I *might* have. I haven't been trying to lose weight, and I *think* I've lost a bit over the last couple of months."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,vague or partially conclusive,Yes,"""Yeah, I *believe* so. I haven't been weighing myself regularly, but I've definitely noticed my appetite's been down, and I *feel* like I've slimmed down a bit."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,vague or partially conclusive,Yes,"""I'm not entirely certain, but yeah, *probably*. I've been eating pretty much the same, but people have mentioned I look a bit thinner, and I *think* I have lost a little weight."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,conclusive and minimalistic,No,Nope.
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,conclusive and minimalistic,No,Not at all.
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,conclusive and minimalistic,No,"No, I haven't."
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,conclusive and minimalistic,No,Negative.
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,conclusive and minimalistic,No,Definitely not.
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,conclusive and descriptive,No,"""No, not at all. Actually, I've been pretty stable weight-wise lately. Maybe a pound or two fluctuation, but definitely not a significant loss like that. If anything, I've been trying to *gain* a little muscle, so I'm probably up a pound or two, if anything."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,conclusive and descriptive,No,"""Nope. I wish! I've been trying to lose weight for ages, and it's a real struggle. I haven't lost anything close to that amount, and definitely not without making an effort. I'm working on it, but no luck yet."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,conclusive and descriptive,No,"""No, I haven't. I've actually been the same weight for a while now. I've been eating pretty consistently and haven't changed my exercise routine, so my weight hasn't budged much in the last couple of months."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,conclusive and descriptive,No,"""No, not that I've noticed. I weigh myself regularly, and I haven't seen a big drop like that. I'm pretty aware of my weight, and I'd definitely notice if I'd lost ten pounds in that timeframe. Everything's been pretty normal."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,conclusive and descriptive,No,"""No, definitely not. If anything, I think I've *gained* a little weight recently, probably from enjoying a few too many treats over the holidays. Nothing drastic, though. But definitely no unintentional weight loss."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,vague or partially conclusive,No,"""Not that I've noticed, no. I haven't been paying *super* close attention to the scale lately, but I don't think so."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,vague or partially conclusive,No,"""Hmm, no, I don't believe so. My weight's been pretty stable, give or take a couple of pounds, for a while now."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,vague or partially conclusive,No,"""No, not really. I mean, maybe a pound or two, but nothing significant, and definitely not in that timeframe."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,vague or partially conclusive,No,"""I don't think so. I've been the same size, roughly. Nothing dramatic, anyway."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,vague or partially conclusive,No,"""No, no, I haven't. I've been pretty much the same weight. If anything, maybe a little *up* recently, if I'm honest."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,inconclusive,not answered,"""Hmm, I *think* I might have dropped a few pounds, but I haven't really been paying attention to the scale lately. I'm not sure if it's that much though."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,inconclusive,not answered,"""Well, I haven't weighed myself recently, so I couldn't say for sure. My clothes *might* feel a little looser, but it could just be wishful thinking."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,inconclusive,not answered,"""I don't know, maybe a little? I haven't been tracking it, and I haven't been eating *that* differently. It's hard to say without knowing the exact numbers."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,inconclusive,not answered,"""I haven't really noticed. I'm not sure. I haven't been focusing on my weight, but I can't rule it out. I'd have to check the numbers."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,inconclusive,not answered,"""Possibly? I've been pretty stressed lately, and sometimes that affects my appetite. But honestly, I couldn't tell you either way, I'd have to check."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,irrelevant,off-topic,"""You know, the weather's been so strange lately. One minute it's sunny, the next it's pouring rain. Makes it hard to plan anything!"""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,irrelevant,off-topic,"""Oh, I finally finished that book I was reading. It was a real page-turner, kept me up way past my bedtime for a few nights."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,irrelevant,off-topic,"""My dog keeps hiding my socks! I swear, I'm buying new ones every week. It's a real mystery where they go."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,irrelevant,off-topic,"""The traffic on the way here was brutal. Took me twice as long as it should have! I'm glad I finally made it."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,irrelevant,off-topic,"""I'm thinking of taking up knitting. Seems like a good way to relax and keep my hands busy, you know?"""
