Flowchart,Node,Node_content,Pattern,Answer,User_response,isOnTopic,isAnswered,isUncertain,actualAnswer
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,conclusive and minimalistic,Yes,"""Sure have.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,conclusive and minimalistic,Yes,"""Yep, I have.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,conclusive and minimalistic,Yes,"""Absolutely.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,conclusive and minimalistic,No,Nope.,Yes,Yes,No,No
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,conclusive and minimalistic,No,I haven't.,Yes,Yes,No,No
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,conclusive and minimalistic,No,Not at all.,Yes,Yes,No,No
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,conclusive and minimalistic,No,Definitely not.,Yes,Yes,No,No
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,conclusive and minimalistic,No,No way.,Yes,Yes,No,No
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,conclusive and descriptive,Yes,"""Yes, I just got over a nasty bout of the flu last week. It really knocked me out for a few days, but I'm finally starting to feel like myself again.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,conclusive and descriptive,Yes,"""Absolutely, I recently recovered from mono. It was a rough few weeks, but I'm glad to say I'm back on my feet now and feeling much better.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,conclusive and descriptive,Yes,"""Yes, I had the flu about two weeks ago. It was pretty intense, with a high fever and all, but thankfully, I'm over it now.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,conclusive and descriptive,Yes,"""I did, yes. I was down with a viral infection for a while, but I've been symptom-free for a few days now and am slowly getting back to my normal routine.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,conclusive and descriptive,Yes,"""Yes, I just got over a viral infection. It took a lot out of me, but after plenty of rest and fluids, I'm finally on the mend.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,conclusive and descriptive,No,"""No, I haven't had anything like that recently. I've been feeling pretty healthy overall, just the usual seasonal allergies acting up a bit.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,conclusive and descriptive,No,"""Nope, I haven't been sick with anything like that. I've managed to stay clear of any infections, just keeping up with my regular exercise and diet.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,conclusive and descriptive,No,"""Actually, no, I haven't had any viral infections lately. I've been lucky to avoid the flu this season, and I haven't had mono since college.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,conclusive and descriptive,No,"""No, I haven't had any viral infections. I've been taking extra precautions with handwashing and staying away from crowded places, so I've been in good shape.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,conclusive and descriptive,No,"""No, I haven't had the flu or anything similar. I've been feeling fine, just the usual tiredness from work, but nothing related to an infection.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,vague or partially conclusive,Yes,"""I think so, yeah. I was feeling pretty under the weather last week, but I'm starting to feel more like myself now.""",Yes,Yes,Yes,Yes
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,vague or partially conclusive,Yes,"""I believe I have, sort of. I had something that felt like the flu, and I'm mostly over it, I guess.""",Yes,Yes,Yes,Yes
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,vague or partially conclusive,Yes,"""Kind of, yes. I was definitely sick with something, maybe the flu, but I'm on the mend now.""",Yes,Yes,Yes,Yes
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,vague or partially conclusive,Yes,"""I suppose you could say that. I had some symptoms that seemed like a viral thing, and I'm feeling better these days.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,vague or partially conclusive,Yes,"""Yeah, I think I did. I had a rough patch with what seemed like a virus, but I'm getting back to normal, I hope.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,vague or partially conclusive,No,"""I don't think so, at least not that I'm aware of. I haven't had any major symptoms lately.""",Yes,Yes,Yes,No
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,vague or partially conclusive,No,"""Not that I can recall, but I guess it's possible I might have had something mild without realizing it.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,vague or partially conclusive,No,"""I haven't noticed anything like that, but I suppose it's hard to say for sure without a test.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,vague or partially conclusive,No,"""I haven't been feeling sick recently, but I guess you never know with these things.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,vague or partially conclusive,No,"""I don't believe I've had anything like that, though I suppose I could have had something minor and just brushed it off.""",Yes,Yes,Yes,No
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,inconclusive,not answered,"""I'm not really sure, to be honest. I've been feeling off lately, but I haven't been diagnosed with anything specific like the flu or mono.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,inconclusive,not answered,"""It's hard to say. I've had some symptoms that could be related, but I haven't seen a doctor to confirm if it was a viral infection.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,inconclusive,not answered,"""I can't really tell. I've had some ups and downs with my health recently, but nothing that was officially diagnosed as the flu or mono.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,inconclusive,not answered,"""I might have, but I didn't get tested or anything. I've just been dealing with some general fatigue and stuff.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,inconclusive,not answered,"""I don't know for sure. I've had a few days where I felt under the weather, but I never got checked out to see if it was something like that.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,irrelevant,off-topic,"""Oh, I've been really into gardening lately. My tomatoes are finally starting to ripen, and I'm so excited to make some fresh salsa!""",No,No,No,
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,irrelevant,off-topic,"""Actually, I've been thinking about adopting a dog. I've always wanted a golden retriever, and I think now might be the right time.""",No,No,No,
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,irrelevant,off-topic,"""You know, I've been binge-watching that new series everyone is talking about. It's so addictive, I stayed up way too late last night!""",No,No,No,
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,irrelevant,off-topic,"""I've been trying out some new recipes in the kitchen. Just made a fantastic lasagna the other day, and it was a hit with the family.""",No,No,No,
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,irrelevant,off-topic,"""I recently started taking yoga classes, and it's been amazing for my stress levels. I feel so much more relaxed and centered.""",No,No,No,
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and minimalistic,Yes,"Absolutely, I do.",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and minimalistic,Yes,"Yes, I have those symptoms.",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and minimalistic,Yes,"For sure, I experience that.",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and minimalistic,Yes,"Yep, I do have them.",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and minimalistic,Yes,"Definitely, I do.",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and minimalistic,No,"Nope, none of those apply to me.",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and minimalistic,No,I don't have any of those symptoms.,Yes,Yes,No,No
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and minimalistic,No,"No, I'm not experiencing any of that.",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and minimalistic,No,"I'm good, none of those are an issue for me.",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and minimalistic,No,"No, I haven't noticed any of those symptoms.",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and descriptive,Yes,"""Yeah, I've been having a really hard time sleeping lately, and it's been tough to focus on anything. I just feel off, you know? It's like my mind is constantly racing, and I can't seem to get a handle on it.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and descriptive,Yes,"""Absolutely, I've noticed that I'm just not interested in things I used to enjoy, including sex. Plus, these headaches keep coming back, and it's really starting to wear me down.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and descriptive,Yes,"""Yes, I do. I've been feeling pretty down for a while now, and it's affecting my ability to make decisions. It's like I'm in a fog, and I can't shake it off.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and descriptive,Yes,"""Definitely, I've been struggling with concentration at work, and it's frustrating. On top of that, I often feel sad for no apparent reason, which is really unlike me.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and descriptive,Yes,"""For sure, I've been experiencing a lot of these symptoms. My sleep is all over the place, and I just can't seem to get interested in anything, even things I used to love doing.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and descriptive,No,"""No, I haven't been experiencing any of those symptoms. I've been sleeping well, and my focus is pretty sharp. Everything seems normal for me right now.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and descriptive,No,"""Actually, no, I feel quite good. My sleep pattern is consistent, and I haven't noticed any issues with concentration or mood. Everything's been stable.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and descriptive,No,"""Nope, none of those apply to me. I've been feeling pretty upbeat and haven't had any trouble with headaches or anything like that.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and descriptive,No,"""I haven't had any of those symptoms, thankfully. My energy levels are good, and I haven't noticed any changes in my mood or physical health.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and descriptive,No,"""No, I don't have any of those symptoms. I've been managing stress well, and my overall health feels just fine.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,vague or partially conclusive,Yes,"""I guess you could say I've been dealing with some of those issues lately, yeah.""",Yes,Yes,Yes,Yes
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,vague or partially conclusive,Yes,"""Well, I have noticed a few of those things happening, so I suppose so.""",Yes,Yes,Yes,Yes
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,vague or partially conclusive,Yes,"""I think I might be experiencing some of those symptoms, but I'm not entirely sure.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,vague or partially conclusive,Yes,"""It's possible that I've been having some of those problems, now that you mention it.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,vague or partially conclusive,Yes,"""I do find myself struggling with a couple of those, so I would say yes, probably.""",Yes,Yes,Yes,Yes
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,vague or partially conclusive,No,"""I don't think I've been experiencing any of those symptoms, at least not that I've noticed recently.""",Yes,Yes,Yes,No
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,vague or partially conclusive,No,"""Well, I haven't really had any major issues with those things, as far as I can tell.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,vague or partially conclusive,No,"""I guess I haven't been dealing with those symptoms, or at least not enough to really catch my attention.""",Yes,Yes,Yes,No
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,vague or partially conclusive,No,"""To the best of my knowledge, I haven't had any of those problems, but I suppose I could be overlooking something.""",Yes,Yes,Yes,No
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,vague or partially conclusive,No,"""I don't believe I've been having those symptoms, though I can't say for certain without thinking more about it.""",Yes,Yes,Yes,No
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,inconclusive,not answered,"""You know, I haven't really thought about it much, but I guess there are days when I feel a bit off. It's hard to say for sure if it's any of those things, though.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,inconclusive,not answered,"""Well, I suppose everyone has their ups and downs, right? I might have experienced some of those things at times, but I'm not really sure if they fit exactly.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,inconclusive,not answered,"""Hmm, that's a good question. I might have noticed some of those symptoms here and there, but I haven't really paid close attention to see if it's a pattern.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,inconclusive,not answered,"""I think I might have felt some of those things occasionally, but it's tough to pinpoint if it's just normal stress or something more.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,inconclusive,not answered,"""I guess it's possible that I've had some of those symptoms, but I haven't really kept track, so I can't say for certain.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,irrelevant,off-topic,"""Oh, I just love going for long walks in the park when the weather is nice. It's so refreshing, don't you think?""",No,No,No,
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,irrelevant,off-topic,"""You know, my favorite hobby is gardening. There's something so satisfying about watching plants grow.""",No,No,No,
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,irrelevant,off-topic,"""I recently tried a new recipe for lasagna, and it turned out amazing! Have you ever tried cooking Italian food?""",No,No,No,
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,irrelevant,off-topic,"""I just got a new puppy, and he's been keeping me on my toes. Puppies are such a handful, aren't they?""",No,No,No,
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,irrelevant,off-topic,"""I've been binge-watching this new series on TV, and it's so addictive! Do you have any favorite shows?""",No,No,No,
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and minimalistic,Yes,"Yeah, I am.",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and minimalistic,Yes,"I am, yes.",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and minimalistic,Yes,Sure am.,Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and minimalistic,Yes,"Yes, I am.",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and minimalistic,Yes,Definitely.,Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and minimalistic,No,"Nope, I'm not.",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and minimalistic,No,"No, I'm not.",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and minimalistic,No,Not at all.,Yes,Yes,No,No
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and minimalistic,No,Definitely not.,Yes,Yes,No,No
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and minimalistic,No,"I'm good, thanks.",No,No,No,
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and descriptive,Yes,"""Yeah, I am. My BMI is over 25, so I guess that puts me in the overweight category. I've been trying to watch what I eat and get more exercise, but it's been a bit of a struggle.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and descriptive,Yes,"""I am, according to the BMI chart. I checked it recently, and it said I'm in the overweight range. I've been meaning to talk to someone about how to manage it better.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and descriptive,Yes,"""Yes, I am. My doctor mentioned it at my last check-up. I've gained some weight over the past year, and it's something I'm working on addressing.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and descriptive,Yes,"""I am, unfortunately. I calculated my BMI, and it came out higher than it should be. I've started a new fitness routine to try and get it under control.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and descriptive,Yes,"""Yes, I fall into the overweight category. I've been aware of it for a while now, and I'm trying to make some lifestyle changes to improve my health.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and descriptive,No,"""No, I'm actually in the normal range for my height and weight. I keep an eye on it by checking my BMI every few months just to make sure I'm staying on track.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and descriptive,No,"""Nope, I'm not. I recently had a check-up, and my doctor said my BMI is right where it should be. I try to stay active and eat balanced meals to maintain it.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and descriptive,No,"""No, I'm not considered overweight. I make it a point to exercise regularly and watch my diet, so my BMI has been stable for a while now.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and descriptive,No,"""No, according to the BMI chart, I'm in the healthy weight category. I try to keep a balanced lifestyle, which seems to be working well for me.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and descriptive,No,"""No, I'm actually within the normal BMI range. I keep track of it because I like to make sure I'm staying healthy and fit.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,vague or partially conclusive,Yes,"""I think I might be, based on what I've read about BMI, but I'm not entirely sure if it applies to me perfectly.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,vague or partially conclusive,Yes,"""Well, according to the charts, I guess I could be considered overweight, but it's hard to say for certain.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,vague or partially conclusive,Yes,"""I believe so, at least that's what my last check-up suggested, though I'm not completely convinced.""",Yes,Yes,Yes,Yes
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,vague or partially conclusive,Yes,"""I probably am, if we're going by BMI standards, but I haven't really looked into it deeply.""",Yes,Yes,Yes,Yes
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,vague or partially conclusive,Yes,"""I suppose I could be, if I'm interpreting the BMI scale correctly, but it's a bit confusing.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,vague or partially conclusive,No,"""I don't think so, but I haven't checked my BMI in a while, so I'm not entirely sure.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,vague or partially conclusive,No,"""I guess not, at least the last time I checked, it seemed okay.""",Yes,Yes,Yes,No
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,vague or partially conclusive,No,"""Probably not, but I suppose it depends on how you interpret those charts.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,vague or partially conclusive,No,"""I wouldn't say so, though I haven't really kept track of it recently.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,vague or partially conclusive,No,"""I doubt it, but I suppose it could be close depending on the numbers.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,inconclusive,not answered,"""I'm not really sure, I haven't checked my BMI in a while, so I couldn't say for certain.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,inconclusive,not answered,"""I haven't really kept track of my BMI numbers, so I can't really tell if I'm considered overweight.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,inconclusive,not answered,"""Honestly, I don't know. I haven't done the math or had it checked recently.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,inconclusive,not answered,"""I haven't looked into my BMI lately, so I'm not sure where I stand on that.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,inconclusive,not answered,"""I couldn't say for sure. I haven't had a chance to calculate my BMI or anything like that.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,irrelevant,off-topic,"""Oh, I just love the fall season, don't you? The leaves are so beautiful this time of year.""",No,No,No,
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,irrelevant,off-topic,"""I actually just got a new puppy, and he's been keeping me on my toes all day long!""",No,No,No,
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,irrelevant,off-topic,"""You know, I've been thinking about taking up painting as a hobby. It seems so relaxing.""",No,No,No,
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,irrelevant,off-topic,"""I recently tried this amazing new recipe for lasagna, and it was a hit with the whole family!""",No,No,No,
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,irrelevant,off-topic,"""Did you catch the game last night? It was such a nail-biter right until the end!""",No,No,No,
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and minimalistic,Yes,Absolutely.,Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and minimalistic,Yes,I sure do.,Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and minimalistic,Yes,"Yep, I do.",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and minimalistic,Yes,For sure.,Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and minimalistic,Yes,Definitely.,Yes,Yes,No,Yes
