Flowchart,Node,Node_content,Pattern,Answer,User_response
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,inconclusive,not answered,"""I’m not entirely sure—my doctor mentioned my BMI was borderline last time, but I haven’t checked recently."""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,inconclusive,not answered,"""I think I might be close to the cutoff, but I don’t know my exact weight right now."""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,inconclusive,not answered,"""It’s possible—I haven’t calculated it in a while, but I know my weight fluctuates."""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,inconclusive,not answered,"""I’ve never really paid much attention to BMI, so I couldn’t say for certain."""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,inconclusive,not answered,"""Last time I checked, it was in the higher range, but I’m not sure if that counts as overweight."""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,irrelevant,off-topic,"""Oh, I actually just adopted a puppy last week—he’s so energetic!"""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,irrelevant,off-topic,"""You know, I’ve been really into gardening lately. Tomatoes are surprisingly easy to grow."""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,irrelevant,off-topic,"""I think I left my phone in the car—do you mind if I go check real quick?"""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,irrelevant,off-topic,"""My favorite season is definitely fall. The colors are just amazing, don’t you think?"""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,irrelevant,off-topic,"""I’ve been binge-watching this new baking show. The cakes they make are unreal!"""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and minimalistic,Yes,"""Yes, I do."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and minimalistic,Yes,"""Yep, regularly."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and minimalistic,Yes,"""Yeah, I exercise."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and minimalistic,Yes,"""I do, yes."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and minimalistic,Yes,"""Sure do."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and descriptive,Yes,"""Yes, I do! I go for a 30-minute walk every morning before work—it helps me stay energized for the day."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and descriptive,Yes,"""Yeah, I try to stay active. I hit the gym three times a week, mostly for cardio and light weights."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and descriptive,Yes,"""Absolutely! I play soccer with friends every weekend, and I do some yoga at home a couple of times a week."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and descriptive,Yes,"""Yes, I make sure to exercise. I bike to work most days, so that keeps me moving even when I’m busy."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and descriptive,Yes,"""Definitely! I follow an online workout program five days a week—it’s been great for my stamina and mood."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,vague or partially conclusive,Yes,"""Yeah, I try to. Not as much as I should, but I do get some movement in."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,vague or partially conclusive,Yes,"""Sort of—I walk a fair bit, but I wouldn’t call it a strict routine."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,vague or partially conclusive,Yes,"""I guess so? I go to the gym here and there, but life gets busy."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,vague or partially conclusive,Yes,"""Most weeks, yeah. Some days I slack off, though."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,vague or partially conclusive,Yes,"""Kind of—I do yoga sometimes, but I’m not super regular about it."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and minimalistic,No,"""No, I don’t."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and minimalistic,No,"""Not really."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and minimalistic,No,"""Nope."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and minimalistic,No,"""Never."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and minimalistic,No,"""Hardly ever."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and descriptive,No,"""No, I don’t. I used to go for walks, but I’ve been too busy with work lately to keep up with it."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and descriptive,No,"""Not really. I know I should, but I just haven’t found the motivation to start."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and descriptive,No,"""No, I don’t. I have some joint pain, so it’s hard for me to stay active."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and descriptive,No,"""Not regularly, no. I might do some light stretching at home, but nothing structured."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and descriptive,No,"""No, I haven’t in a long time. Life’s been hectic, and exercise just fell off my priority list."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,vague or partially conclusive,No,"""Not really, no. I mean, I try to walk sometimes, but nothing consistent."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,vague or partially conclusive,No,"""I wouldn’t say regularly. Maybe once in a while if I have time."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,vague or partially conclusive,No,"""Eh, not as much as I should. Life gets busy, you know?"""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,vague or partially conclusive,No,"""Kind of? But not in a structured way. Just occasional stuff here and there."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,vague or partially conclusive,No,"""Not lately, no. I used to, but it’s been a while."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,inconclusive,not answered,"""I try to, but it’s been hit or miss lately."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,inconclusive,not answered,"""It depends—some weeks are better than others."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,inconclusive,not answered,"""I used to more than I do now."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,inconclusive,not answered,"""I walk when I can, but I wouldn’t call it a routine."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,inconclusive,not answered,"""I’ve been meaning to get back into it."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,irrelevant,off-topic,"""Oh, I actually just adopted a cat last week!"""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,irrelevant,off-topic,"""My favorite color is blue, honestly."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,irrelevant,off-topic,"""I had pancakes for breakfast today."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,irrelevant,off-topic,"""Traffic was terrible on the way here."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,irrelevant,off-topic,"""I think it’s going to rain later."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,conclusive and minimalistic,Yes,"""Yes, I am."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,conclusive and minimalistic,Yes,"""Yeah, a few."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,conclusive and minimalistic,Yes,"""Yep, currently."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,conclusive and minimalistic,Yes,"""I am, yes."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,conclusive and minimalistic,Yes,"""Taking some, yeah."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,conclusive and descriptive,Yes,"""Yes, I’m on a daily blood pressure pill—lisinopril—and I also take a statin for cholesterol."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,conclusive and descriptive,Yes,"""Yeah, just my regular prescriptions: an antidepressant and a multivitamin my doctor recommended."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,conclusive and descriptive,Yes,"""Yes, I take a few things—metformin for diabetes, and I’ve been using an inhaler for my asthma as needed."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,conclusive and descriptive,Yes,"""Yep, I’m on medication. Right now, it’s just ibuprofen for back pain, but I also have a prescription for allergy pills."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,conclusive and descriptive,Yes,"""Yes, I take a thyroid medication every morning, and I occasionally use Tylenol for headaches."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,vague or partially conclusive,Yes,"""I think so? I’ve been on something for my blood pressure, but I can’t remember the name right now."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,vague or partially conclusive,Yes,"""Yeah, just a couple of things—nothing major, though."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,vague or partially conclusive,Yes,"""Sort of—I take painkillers sometimes, but not every day."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,vague or partially conclusive,Yes,"""I was prescribed something a while ago, but I’m not sure if I’m still supposed to be taking it."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,vague or partially conclusive,Yes,"""Mmm, yeah, but I skip doses here and there."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,conclusive and minimalistic,No,"""No, I’m not."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,conclusive and minimalistic,No,"""None at all."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,conclusive and minimalistic,No,"""Not currently."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,conclusive and minimalistic,No,"""No medications."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,conclusive and minimalistic,No,"""Nope."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,conclusive and descriptive,No,"""No, I’m not on any medications right now—haven’t needed any prescriptions or even over-the-counter stuff lately."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,conclusive and descriptive,No,"""Nope, nothing at all. I’ve never had to take daily meds, and I haven’t even had so much as a painkiller in months."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,conclusive and descriptive,No,"""No medications for me. I’m usually pretty healthy, so unless it’s something like a rare headache, I avoid taking anything."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,conclusive and descriptive,No,"""Not currently. I was on antibiotics a few months ago for a sinus infection, but that’s all cleared up now."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,conclusive and descriptive,No,"""No, I don’t take anything—no prescriptions, supplements, or even vitamins. I’ve always managed without them."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,vague or partially conclusive,No,"""Not that I can think of right now."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,vague or partially conclusive,No,"""Nothing regularly, no."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,vague or partially conclusive,No,"""Not at the moment, no."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,vague or partially conclusive,No,"""I don’t think so, no."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,vague or partially conclusive,No,"""Not really, unless you count over-the-counter stuff sometimes."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,inconclusive,not answered,"""I think I might be, but I’m not sure of the names right now."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,inconclusive,not answered,"""I take something occasionally, but I don’t remember if it’s prescribed or over-the-counter."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,inconclusive,not answered,"""I was on something before, but I’m not sure if I still am."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,inconclusive,not answered,"""I have a few pills at home, but I don’t take them regularly."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,inconclusive,not answered,"""My doctor mentioned medication, but I’m not sure if I’ve started it yet."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,irrelevant,off-topic,"""Oh, I actually just had lunch about an hour ago."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,irrelevant,off-topic,"""The weather’s been really nice this week, hasn’t it?"""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,irrelevant,off-topic,"""I think I left my keys in the car."""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,irrelevant,off-topic,"""My dog learned a new trick yesterday!"""
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,irrelevant,off-topic,"""I’ve been watching this great show on Netflix."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,conclusive and minimalistic,Yes,"""Yes, I have."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,conclusive and minimalistic,Yes,"""Yeah, without trying."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,conclusive and minimalistic,Yes,"""Definitely."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,conclusive and minimalistic,Yes,"""Yep, more than 10 pounds."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,conclusive and minimalistic,Yes,"""Yes, in the last few weeks."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,conclusive and descriptive,Yes,"""Yes, I have. I’ve lost about 15 pounds in the last two months, and I haven’t changed my diet or exercise routine at all. It’s been really surprising."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,conclusive and descriptive,Yes,"""Yeah, actually. I noticed my clothes fitting looser, and when I checked, I was down almost 12 pounds in less than 10 weeks. I didn’t do anything differently, so it’s kind of worrying me."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,conclusive and descriptive,Yes,"""Yes, without trying. I’ve lost around 10 pounds since the start of the year, and I haven’t been dieting or working out more than usual. I don’t know why it’s happening."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,conclusive and descriptive,Yes,"""Definitely. I stepped on the scale last week and realized I’ve dropped 14 pounds in about 8 weeks. I haven’t been trying to lose weight—if anything, I’ve been eating more because I’ve been stressed."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,conclusive and descriptive,Yes,"""Yes, I have. My family even commented that I look thinner, and when I checked, I was down 11 pounds in just over two months. I haven’t made any changes to my habits, so I’m not sure what’s causing it."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,vague or partially conclusive,Yes,"""I think so? My clothes have been fitting looser lately, but I haven’t been keeping track."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,vague or partially conclusive,Yes,"""Maybe—I haven’t weighed myself, but people keep saying I look thinner."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,vague or partially conclusive,Yes,"""Kind of? I’ve noticed my pants are way too big now, but I didn’t change anything."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,vague or partially conclusive,Yes,"""I guess? I don’t own a scale, but I feel like I’ve dropped some weight recently."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,vague or partially conclusive,Yes,"""Possibly. I haven’t been trying, but I’ve definitely been eating less without meaning to."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,conclusive and minimalistic,No,"""No, I haven’t."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,conclusive and minimalistic,No,"""Not at all."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,conclusive and minimalistic,No,"""Nope."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,conclusive and minimalistic,No,"""No, nothing like that."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,conclusive and minimalistic,No,"""No, my weight’s been steady."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,conclusive and descriptive,No,"""No, my weight has been pretty stable lately. I haven’t noticed any big changes, and I haven’t been dieting or anything."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,conclusive and descriptive,No,"""No, I haven’t lost weight unintentionally. If anything, I’ve been trying to watch what I eat, but my weight’s stayed about the same."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,conclusive and descriptive,No,"""No, nothing like that. I’ve weighed myself recently, and it’s been consistent—no sudden drops or anything."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,conclusive and descriptive,No,"""No, I haven’t. I’ve actually been trying to lose a little weight, but it’s been slow and intentional, not sudden or unexpected."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,conclusive and descriptive,No,"""No, I haven’t lost weight without trying. I’ve been eating normally, and my clothes still fit the same as they always have."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,vague or partially conclusive,No,"""Not that I’ve noticed, no."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,vague or partially conclusive,No,"""I don’t think so? At least nothing drastic."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,vague or partially conclusive,No,"""Not really, but I haven’t been keeping track."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,vague or partially conclusive,No,"""Not intentionally, and I don’t think it’s been that much."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,vague or partially conclusive,No,"""No, but my weight does go up and down a little."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,inconclusive,not answered,"""Hmm, I haven’t really been keeping track, but my clothes do feel a little looser lately."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,inconclusive,not answered,"""I’m not sure—I don’t weigh myself often, so I can’t say for certain."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,inconclusive,not answered,"""Maybe? I haven’t changed anything, but a few people have mentioned I look different."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,inconclusive,not answered,"""It’s possible—I’ve been stressed, and sometimes that affects my appetite, but I don’t know the exact numbers."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,inconclusive,not answered,"""I haven’t noticed a big difference, but now that you mention it, I have been eating less without really trying."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,irrelevant,off-topic,"""Oh, I actually just got a new puppy last week—he’s keeping me really busy!"""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,irrelevant,off-topic,"""You know, the weather’s been so weird lately. One day it’s sunny, the next it’s pouring rain."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,irrelevant,off-topic,"""I’ve been binge-watching this great show on Netflix—have you seen it?"""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,irrelevant,off-topic,"""My car’s been making this weird noise, and I can’t figure out what’s wrong with it."""
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,irrelevant,off-topic,"""I think I left my phone charger at home. Do you know if there’s a place to buy one around here?"""
