Flowchart,Node,Node_content,Pattern,Answer,User_response
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,irrelevant,off-topic,"""You know, I've been binge-watching that new series everyone is talking about. It's so addictive, I stayed up way too late last night!"""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,irrelevant,off-topic,"""I've been trying out some new recipes in the kitchen. Just made a fantastic lasagna the other day, and it was a hit with the family."""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,irrelevant,off-topic,"""I recently started taking yoga classes, and it's been amazing for my stress levels. I feel so much more relaxed and centered."""
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and minimalistic,Yes,"Absolutely, I do."
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and minimalistic,Yes,"Yes, I have those symptoms."
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and minimalistic,Yes,"For sure, I experience that."
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and minimalistic,Yes,"Yep, I do have them."
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and minimalistic,Yes,"Definitely, I do."
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and minimalistic,No,"Nope, none of those apply to me."
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and minimalistic,No,I don't have any of those symptoms.
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and minimalistic,No,"No, I'm not experiencing any of that."
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and minimalistic,No,"I'm good, none of those are an issue for me."
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and minimalistic,No,"No, I haven't noticed any of those symptoms."
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and descriptive,Yes,"""Yeah, I've been having a really hard time sleeping lately, and it's been tough to focus on anything. I just feel off, you know? It's like my mind is constantly racing, and I can't seem to get a handle on it."""
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and descriptive,Yes,"""Absolutely, I've noticed that I'm just not interested in things I used to enjoy, including sex. Plus, these headaches keep coming back, and it's really starting to wear me down."""
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and descriptive,Yes,"""Yes, I do. I've been feeling pretty down for a while now, and it's affecting my ability to make decisions. It's like I'm in a fog, and I can't shake it off."""
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and descriptive,Yes,"""Definitely, I've been struggling with concentration at work, and it's frustrating. On top of that, I often feel sad for no apparent reason, which is really unlike me."""
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and descriptive,Yes,"""For sure, I've been experiencing a lot of these symptoms. My sleep is all over the place, and I just can't seem to get interested in anything, even things I used to love doing."""
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and descriptive,No,"""No, I haven't been experiencing any of those symptoms. I've been sleeping well, and my focus is pretty sharp. Everything seems normal for me right now."""
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and descriptive,No,"""Actually, no, I feel quite good. My sleep pattern is consistent, and I haven't noticed any issues with concentration or mood. Everything's been stable."""
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and descriptive,No,"""Nope, none of those apply to me. I've been feeling pretty upbeat and haven't had any trouble with headaches or anything like that."""
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and descriptive,No,"""I haven't had any of those symptoms, thankfully. My energy levels are good, and I haven't noticed any changes in my mood or physical health."""
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and descriptive,No,"""No, I don't have any of those symptoms. I've been managing stress well, and my overall health feels just fine."""
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,vague or partially conclusive,Yes,"""I guess you could say I've been dealing with some of those issues lately, yeah."""
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,vague or partially conclusive,Yes,"""Well, I have noticed a few of those things happening, so I suppose so."""
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,vague or partially conclusive,Yes,"""I think I might be experiencing some of those symptoms, but I'm not entirely sure."""
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,vague or partially conclusive,Yes,"""It's possible that I've been having some of those problems, now that you mention it."""
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,vague or partially conclusive,Yes,"""I do find myself struggling with a couple of those, so I would say yes, probably."""
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,vague or partially conclusive,No,"""I don't think I've been experiencing any of those symptoms, at least not that I've noticed recently."""
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,vague or partially conclusive,No,"""Well, I haven't really had any major issues with those things, as far as I can tell."""
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,vague or partially conclusive,No,"""I guess I haven't been dealing with those symptoms, or at least not enough to really catch my attention."""
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,vague or partially conclusive,No,"""To the best of my knowledge, I haven't had any of those problems, but I suppose I could be overlooking something."""
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,vague or partially conclusive,No,"""I don't believe I've been having those symptoms, though I can't say for certain without thinking more about it."""
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,inconclusive,not answered,"""You know, I haven't really thought about it much, but I guess there are days when I feel a bit off. It's hard to say for sure if it's any of those things, though."""
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,inconclusive,not answered,"""Well, I suppose everyone has their ups and downs, right? I might have experienced some of those things at times, but I'm not really sure if they fit exactly."""
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,inconclusive,not answered,"""Hmm, that's a good question. I might have noticed some of those symptoms here and there, but I haven't really paid close attention to see if it's a pattern."""
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,inconclusive,not answered,"""I think I might have felt some of those things occasionally, but it's tough to pinpoint if it's just normal stress or something more."""
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,inconclusive,not answered,"""I guess it's possible that I've had some of those symptoms, but I haven't really kept track, so I can't say for certain."""
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,irrelevant,off-topic,"""Oh, I just love going for long walks in the park when the weather is nice. It's so refreshing, don't you think?"""
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,irrelevant,off-topic,"""You know, my favorite hobby is gardening. There's something so satisfying about watching plants grow."""
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,irrelevant,off-topic,"""I recently tried a new recipe for lasagna, and it turned out amazing! Have you ever tried cooking Italian food?"""
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,irrelevant,off-topic,"""I just got a new puppy, and he's been keeping me on my toes. Puppies are such a handful, aren't they?"""
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,irrelevant,off-topic,"""I've been binge-watching this new series on TV, and it's so addictive! Do you have any favorite shows?"""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and minimalistic,Yes,"Yeah, I am."
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and minimalistic,Yes,"I am, yes."
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and minimalistic,Yes,Sure am.
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and minimalistic,Yes,"Yes, I am."
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and minimalistic,Yes,Definitely.
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and minimalistic,No,"Nope, I'm not."
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and minimalistic,No,"No, I'm not."
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and minimalistic,No,Not at all.
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and minimalistic,No,Definitely not.
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and minimalistic,No,"I'm good, thanks."
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and descriptive,Yes,"""Yeah, I am. My BMI is over 25, so I guess that puts me in the overweight category. I've been trying to watch what I eat and get more exercise, but it's been a bit of a struggle."""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and descriptive,Yes,"""I am, according to the BMI chart. I checked it recently, and it said I'm in the overweight range. I've been meaning to talk to someone about how to manage it better."""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and descriptive,Yes,"""Yes, I am. My doctor mentioned it at my last check-up. I've gained some weight over the past year, and it's something I'm working on addressing."""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and descriptive,Yes,"""I am, unfortunately. I calculated my BMI, and it came out higher than it should be. I've started a new fitness routine to try and get it under control."""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and descriptive,Yes,"""Yes, I fall into the overweight category. I've been aware of it for a while now, and I'm trying to make some lifestyle changes to improve my health."""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and descriptive,No,"""No, I'm actually in the normal range for my height and weight. I keep an eye on it by checking my BMI every few months just to make sure I'm staying on track."""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and descriptive,No,"""Nope, I'm not. I recently had a check-up, and my doctor said my BMI is right where it should be. I try to stay active and eat balanced meals to maintain it."""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and descriptive,No,"""No, I'm not considered overweight. I make it a point to exercise regularly and watch my diet, so my BMI has been stable for a while now."""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and descriptive,No,"""No, according to the BMI chart, I'm in the healthy weight category. I try to keep a balanced lifestyle, which seems to be working well for me."""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and descriptive,No,"""No, I'm actually within the normal BMI range. I keep track of it because I like to make sure I'm staying healthy and fit."""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,vague or partially conclusive,Yes,"""I think I might be, based on what I've read about BMI, but I'm not entirely sure if it applies to me perfectly."""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,vague or partially conclusive,Yes,"""Well, according to the charts, I guess I could be considered overweight, but it's hard to say for certain."""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,vague or partially conclusive,Yes,"""I believe so, at least that's what my last check-up suggested, though I'm not completely convinced."""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,vague or partially conclusive,Yes,"""I probably am, if we're going by BMI standards, but I haven't really looked into it deeply."""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,vague or partially conclusive,Yes,"""I suppose I could be, if I'm interpreting the BMI scale correctly, but it's a bit confusing."""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,vague or partially conclusive,No,"""I don't think so, but I haven't checked my BMI in a while, so I'm not entirely sure."""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,vague or partially conclusive,No,"""I guess not, at least the last time I checked, it seemed okay."""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,vague or partially conclusive,No,"""Probably not, but I suppose it depends on how you interpret those charts."""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,vague or partially conclusive,No,"""I wouldn't say so, though I haven't really kept track of it recently."""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,vague or partially conclusive,No,"""I doubt it, but I suppose it could be close depending on the numbers."""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,inconclusive,not answered,"""I'm not really sure, I haven't checked my BMI in a while, so I couldn't say for certain."""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,inconclusive,not answered,"""I haven't really kept track of my BMI numbers, so I can't really tell if I'm considered overweight."""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,inconclusive,not answered,"""Honestly, I don't know. I haven't done the math or had it checked recently."""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,inconclusive,not answered,"""I haven't looked into my BMI lately, so I'm not sure where I stand on that."""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,inconclusive,not answered,"""I couldn't say for sure. I haven't had a chance to calculate my BMI or anything like that."""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,irrelevant,off-topic,"""Oh, I just love the fall season, don't you? The leaves are so beautiful this time of year."""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,irrelevant,off-topic,"""I actually just got a new puppy, and he's been keeping me on my toes all day long!"""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,irrelevant,off-topic,"""You know, I've been thinking about taking up painting as a hobby. It seems so relaxing."""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,irrelevant,off-topic,"""I recently tried this amazing new recipe for lasagna, and it was a hit with the whole family!"""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,irrelevant,off-topic,"""Did you catch the game last night? It was such a nail-biter right until the end!"""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and minimalistic,Yes,Absolutely.
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and minimalistic,Yes,I sure do.
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and minimalistic,Yes,"Yep, I do."
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and minimalistic,Yes,For sure.
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and minimalistic,Yes,Definitely.
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and minimalistic,No,Not really.
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and minimalistic,No,Nope.
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and minimalistic,No,I don't.
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and minimalistic,No,Nah.
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and minimalistic,No,I haven't been.
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and descriptive,Yes,"""Yes, I do! I make it a point to hit the gym at least four times a week. I find it really helps me manage stress and keeps my energy levels up throughout the day."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and descriptive,Yes,"""Absolutely, I try to go for a jog every morning before work. It's become a routine for me, and I really enjoy starting my day with some fresh air and movement."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and descriptive,Yes,"""For sure, I attend a yoga class twice a week and also do some strength training at home. It's been great for my flexibility and overall well-being."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and descriptive,Yes,"""Yes, I love staying active. I usually play tennis on the weekends and take a couple of spin classes during the week. It keeps me feeling fit and healthy."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and descriptive,Yes,"""Definitely, I walk my dog every evening for about an hour, and I also do a Pilates session a few times a week. It's a nice balance that works well for me."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and descriptive,No,"""Not really, I used to go for walks a few times a week, but I've been so busy with work lately that I haven't kept up with it."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and descriptive,No,"""No, I don't. I know I should, but between taking care of the kids and my job, I just can't seem to find the time."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and descriptive,No,"""Honestly, no. I tried joining a gym last year, but I just couldn't stick with it. I guess I'm not much of a fitness person."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and descriptive,No,"""Nope, I haven't been exercising. I had a routine going a while back, but I stopped after I hurt my knee and never got back into it."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and descriptive,No,"""I wish I could say yes, but no, I don't exercise regularly. I always plan to start, but something always comes up."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,vague or partially conclusive,Yes,"""Yeah, I try to get some exercise in most weeks, but it kind of depends on my schedule."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,vague or partially conclusive,Yes,"""I do my best to stay active, though sometimes life gets in the way, you know?"""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,vague or partially conclusive,Yes,"""For the most part, yes, I keep up with it, but there are definitely weeks I miss."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,vague or partially conclusive,Yes,"""I would say so, but it really varies depending on how busy I am."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,vague or partially conclusive,Yes,"""I usually manage to fit it in, though not as consistently as I'd like."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,vague or partially conclusive,No,"""Well, I try to get moving when I can, but I wouldn't say it's a regular thing for me."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,vague or partially conclusive,No,"""Not really, but I do walk around a bit when I have the time."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,vague or partially conclusive,No,"""I mean, I have good intentions, but it doesn't always happen as often as I'd like."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,vague or partially conclusive,No,"""I wouldn't call it a routine, but I do some activities here and there."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,vague or partially conclusive,No,"""I guess not consistently, but I do try to stay active when possible."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,inconclusive,not answered,"""Well, I try to stay active when I can, but it really depends on the week. Some weeks are better than others."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,inconclusive,not answered,"""I mean, I do my best to fit it in, but with my schedule, it's kind of hit or miss."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,inconclusive,not answered,"""I wouldn't say I have a strict routine, but I do move around quite a bit during the day."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,inconclusive,not answered,"""I like to think I get some exercise in, but it's not always consistent, you know?"""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,inconclusive,not answered,"""I aim to, but life gets in the way sometimes, so it's hard to say for sure."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,irrelevant,off-topic,"""Oh, I just love trying out new recipes in the kitchen. Have you ever made homemade pasta before?"""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,irrelevant,off-topic,"""You know, my cat has been acting really funny lately. I think she might be plotting something."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,irrelevant,off-topic,"""I’ve been thinking about taking a road trip to the mountains. The fresh air there is just amazing."""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,irrelevant,off-topic,"""I recently started watching that new series everyone’s talking about. Have you seen it yet?"""
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,irrelevant,off-topic,"""My garden is finally starting to bloom. The roses are just beautiful this time of year."""
